SD_Code,DG,DG_size,DG_size_acq,age,sex,height,weight,relStat,relStat_other,education,contracept,date,NPI_avg,SRP_avg,MACHIV_avg,BFI_N_avg,BFI_E_avg,BFI_O_avg,BFI_A_avg,BFI_C_avg,PA_R1,PA_R2,PA_R3,PA_R4,PA_avg,BMI,SOI_R_B_avg,SOI_R_A_avg,SOI_R_D_avg,TargEff__choice_relFrequ_acq,TargEff__FS_avg_acq,TargEff__ONS_avg_acq,TargEff__BC_avg_acq,TargEff__FWB_avg_acq,TargEff__STR_avg_acq,TargEff__LTR_avg_acq,TargEff__PA_avg_acq,TargEff__Like_avg_acq,TargEff__Int_avg_acq,TargEff__FIPI_N_avg_acq,TargEff__FIPI_E_avg_acq,TargEff__FIPI_O_avg_acq,TargEff__FIPI_A_avg_acq,TargEff__FIPI_C_avg_acq,PercEff__choice_relFrequ_acq,PercEff__FS_avg_acq,PercEff__ONS_avg_acq,PercEff__BC_avg_acq,PercEff__FWB_avg_acq,PercEff__STR_avg_acq,PercEff__LTR_avg_acq,PercEff__PA_avg_acq,PercEff__Like_avg_acq,PercEff__Int_avg_acq,PercEff__FIPI_N_avg_acq,PercEff__FIPI_E_avg_acq,PercEff__FIPI_O_avg_acq,PercEff__FIPI_A_avg_acq,PercEff__FIPI_C_avg_acq
113,1,11,11,18,1,168,59,1, ,4,2,2,2.925,1.84615384615385,3.16666666666667,3.25,3.5,4.25,2,4.75,4,5,3,3,3.75,20.9041950113379,1,3.66666666666667,2.66666666666667,.153054545454545,-.182218181818182,.931990909090909,1.11518181818182,1.02717272727273,1.02478181818182,.738127272727273,.401054545454546,.503654545454546,.215545454545454,.381881818181818,-.123409090909091,-.336836363636364,.194754545454546,1.01157272727273,-.288590909090909,-1.52388181818182,-1.77570909090909,-1.53570909090909,-1.54320909090909,-1.61820909090909,-1.41530909090909,-2.51507272727273,-2.20435454545455,-1.31794545454545,.135790909090909,-.677945454545454,-2.1727,-.863890909090909,-.9696
114,1,11,10,19,1,165,70,1, ,4,2,2,2.45,1.73076923076923,2.22222222222222,2.25,4,4,3.5,3.75,3,3,1,3,2.5,25.7116620752984,5,5,4,-.1924,-1.0004,.2229,-.103,-.3001,-.0600666666666666,-.7346,-.2444,.1582,-.639,.4637,-.4325,-.3732,-.1507,-.4157,-.0795,-.069336363636364,-.139345454545455,-.262981818181818,-.543209090909091,-.315178787878788,-.415309090909091,.484927272727273,-.0225363636363634,.500236363636363,-1.59148181818182,.503872727272727,.554572727272727,.590654545454546,.484945454545455
115,2,18,13,21,1,172,61,1, ,4,2,2,2.575,2.61538461538462,3.27777777777778,3.5,3.5,5,2.25,2.75,3,5,2,2,3,20.619253650622,1.33333333333333,8.33333333333333,5.33333333333333,-.161630769230769,.922676923076923,.945976923076923,.604692307692308,.684515384615385,.745061538461538,.388476923076923,.932523076923077,.650507692307692,-.00823076923076904,-1.05168461538462,.659807692307692,.565261538461538,-.119930769230769,-.7157,.00511538461538463,-.761255555555556,-.407022222222222,-.222577777777778,-.341188888888889,-.323596296296296,-1.43551111111111,-1.2878,-1.43667777777778,-1.14117777777778,.893366666666667,.221044444444445,.105077777777778,-1.06591111111111,.363733333333334
116,2,18,15,21,1,170,60,1, ,4,1,2,2.675,2,2.83333333333333,2,3.75,4.25,3.75,2.75,6,6,5,5,5.5,20.7612456747405,5,8.33333333333333,5,.2076,.9996,1.95623333333333,1.497,1.16656666666667,1.53993333333333,.398733333333333,1.12226666666667,.491533333333333,-.0389999999999997,-.769633333333333,.0341666666666667,.360133333333334,.382633333333334,-.3157,-.1795,-.372366666666667,-1.07368888888889,-.889244444444444,-.896744444444445,-.953225925925926,-1.10217777777778,-.621133333333333,-.603344444444445,-.307844444444445,.7267,.109933333333334,.160633333333334,-.732577777777777,.697066666666667
117,2,18,17,22,1,160,58,1, ,4,1,1,2,1.84615384615385,1.66666666666667,3.5,4.75,4.25,3.5,3.25,5,7,5,4,5.25,22.65625,1.33333333333333,6.66666666666667,4.66666666666667,.489952941176471,.823129411764706,2.37584117647059,2.12052941176471,1.82931176470588,2.10856078431373,.994811764705882,1.73795294117647,.722905882352941,.172764705882353,-.612770588235295,.555735294117647,.203270588235294,-.233052941176471,.166652941176471,-.0265588235294117,1.51652222222222,.259644444444445,.277422222222222,.714366666666666,.417144444444444,.453377777777778,-.0100222222222222,1.95221111111111,1.80326666666667,-.2733,.887711111111111,.716188888888889,.878533333333333,-.302933333333333
118,2,18,17,24,1,168,78,1, ,5,1,2,2.35,1.57692307692308,1.38888888888889,3.25,4.25,3.25,3.5,3.75,4,5,3,3,3.75,27.6360544217687,1.66666666666667,2.66666666666667,4.66666666666667,-.274752941176471,.529011764705882,-.565335294117647,-.879470588235294,-.8251,-.756635294117647,-.828717647058824,-.673811764705882,-.453564705882354,.113941176470588,-.848064705882353,-.15014705882353,-.149670588235294,-.291876470588235,.696064705882353,-.0265588235294117,.127633333333333,-.6848,-.667022222222222,-.4523,-.601374074074074,-.379955555555555,-.121133333333333,-.436677777777778,.358822222222222,-.439966666666667,.332155555555556,-.0615888888888887,.100755555555556,-.525155555555555
119,2,18,17,21,1,176,62,1, ,4,2,2,2.6,2.19230769230769,3.22222222222222,3.75,3.75,4.5,3.75,3.75,3,4,2,3,3,20.0154958677686,2,5.33333333333333,6.33333333333333,.0193647058823529,.646658823529412,.964076470588235,.826411764705882,.770488235294118,.853658823529412,.230105882352941,.502658823529412,.252317647058823,-.180176470588235,-.142182352941177,-.0913235294117647,.0268000000000002,.119888235294118,-.00981764705882338,.0910882352941176,.683188888888889,-.407022222222222,-.222577777777778,-.230077777777778,-.286559259259259,.064488888888889,-.0655777777777775,.174433333333333,.303266666666667,-.551077777777778,.109933333333334,.160633333333334,.156311111111111,-.691822222222222
120,2,18,16,21,1,169,65,1, ,4,2,2,2.675,1.92307692307692,2.88888888888889,1.75,4.25,3.75,4,4,3,5,1,2,2.75,22.7583067819754,2.33333333333333,2.66666666666667,3.66666666666667,.0451,-.1879,.5229,.547,.2999,.4566,.0903999999999998,.3556,-.4793,-.364,-.3113,-.22,-.0356999999999998,-.1632,.2218,-.067,.349855555555555,-.6848,-.278133333333333,-.396744444444445,-.453225925925926,.564488888888889,-.176688888888889,-.381122222222222,.0254888888888889,.115588888888889,-.0567333333333333,-.00603333333333333,-.510355555555555,-.4696
121,2,18,18,22,1,160,54,1, ,4,1,2,2.025,1.76923076923077,1.44444444444444,3,3,3.5,3.75,4.5,4,5,2,2,3.25,21.09375,2.33333333333333,6.66666666666667,1.33333333333333,.385377777777778,.470188235294118,1.91178888888889,1.74144444444444,1.2999,1.65104444444444,1.02095555555556,1.24448888888889,.624866666666667,.0387777777777778,-.0474111111111108,-.365833333333334,-.417644444444444,.204855555555556,.339855555555555,.0649444444444444,.238744444444444,-1.6848,-1.4448,-1.4523,-1.5273,.620044444444445,.989977777777778,.618877777777778,2.02548888888889,-1.71774444444444,1.05437777777778,.716188888888889,1.26742222222222,1.08595555555556
122,2,18,18,22,1,156,60,1, ,4,1,2,2.65,1.61538461538462,2.16666666666667,2.75,4.25,4.75,4,4.5,3,4,1,3,2.75,24.65483234714,2.66666666666667,5,4,-.170177777777778,-.222622222222222,.300677777777778,.241444444444445,.133233333333334,.225118518518519,-.201266666666667,-.199955555555555,-.152911111111111,-.683444444444445,.119255555555555,-.365833333333334,-.0287555555555552,.1493,-.104588888888889,.287166666666667,.738744444444444,-1.6848,-1.4448,-.841188888888889,-1.3235962962963,2.23115555555556,1.32331111111111,1.22998888888889,1.80326666666667,-2.10663333333333,.443266666666667,1.04952222222222,1.65631111111111,1.19706666666667
